"137","sp005","MR600",0,"MR",600,"ter","ausente","membranacea",0.4295714286,"17","rare"
"138","sp005","PR600",0,"PR",600,"ter","ausente","membranacea",0.4295714286,"18","rare"
"139","sp005","GR800",0,"GR",800,"ter","ausente","membranacea",0.5724285714,"19","rare"
"140","sp005","MR800",11,"MR",800,"ter","ausente","membranacea",0.5724285714,"20","rare"
"141","sp005","PR800",0,"PR",800,"ter","ausente","membranacea",0.5724285714,"21","rare"
"142","sp005","GR1000",0,"GR",1000,"ter","ausente","membranacea",0.7152857143,"22","rare"
"143","sp005","MR1000",0,"MR",1000,"ter","ausente","membranacea",0.7152857143,"23","rare"
"144","sp005","PR1000",64,"PR",1000,"ter","ausente","membranacea",0.7152857143,"24","rare"
"145","sp005","GR1200",0,"GR",1200,"ter","ausente","membranacea",0.8581428571,"25","rare"
"146","sp005","MR1200",0,"MR",1200,"ter","ausente","membranacea",0.8581428571,"26","rare"
"147","sp005","PR1200",0,"PR",1200,"ter","ausente","membranacea",0.8581428571,"27","rare"
"148","sp005","GR1400",0,"GR",1400,"ter","ausente","membranacea",1.001,"28","rare"
"149","sp005","MR1400",0,"MR",1400,"ter","ausente","membranacea",1.001,"29","rare"
"150","sp005","PR1400",0,"PR",1400,"ter","ausente","membranacea",1.001,"30","rare"
"151","sp006","GR00",0,"GR",0,"ep","ausente","coriacea",0.001,"1","rare"
"152","sp006","MR00",0,"MR",0,"ep","ausente","coriacea",0.001,"2","rare"
"153","sp006","PR00",0,"PR",0,"ep","ausente","coriacea",0.001,"3","rare"
"154","sp006","GR010",0,"GR",10,"ep","ausente","coriacea",0.0081428571,"4","rare"
"155","sp006","MR010",0,"MR",10,"ep","ausente","coriacea",0.0081428571,"5","rare"
"156","sp006","PR010",0,"PR",10,"ep","ausente","coriacea",0.0081428571,"6","rare"
"157","sp006","GR50",28,"GR",50,"ep","ausente","coriacea",0.0367142857,"7","rare"
"158","sp006","MR50",0,"MR",50,"ep","ausente","coriacea",0.0367142857,"8","rare"
"159","sp006","PR50",18,"PR",50,"ep","ausente","coriacea",0.0367142857,"9","rare"
"160","sp006","GR200",0,"GR",200,"ep","ausente","coriacea",0.1438571429,"10","rare"
"161","sp006","MR200",0,"MR",200,"ep","ausente","coriacea",0.1438571429,"11","rare"
"162","sp006","PR200",0,"PR",200,"ep","ausente","coriacea",0.1438571429,"12","rare"
"163","sp006","GR400",0,"GR",400,"ep","ausente","coriacea",0.2867142857,"13","rare"
"164","sp006","MR400",0,"MR",400,"ep","ausente","coriacea",0.2867142857,"14","rare"
"165","sp006","PR400",0,"PR",400,"ep","ausente","coriacea",0.2867142857,"15","rare"
"166","sp006","GR600",0,"GR",600,"ep","ausente","coriacea",0.4295714286,"16","rare"
"167","sp006","MR600",0,"MR",600,"ep","ausente","coriacea",0.4295714286,"17","rare"
"168","sp006","PR600",0,"PR",600,"ep","ausente","coriacea",0.4295714286,"18","rare"
"169","sp006","GR800",0,"GR",800,"ep","ausente","coriacea",0.5724285714,"19","rare"
"170","sp006","MR800",0,"MR",800,"ep","ausente","coriacea",0.5724285714,"20","rare"
"171","sp006","PR800",0,"PR",800,"ep","ausente","coriacea",0.5724285714,"21","rare"
"172","sp006","GR1000",0,"GR",1000,"ep","ausente","coriacea",0.7152857143,"22","rare"
"173","sp006","MR1000",0,"MR",1000,"ep","ausente","coriacea",0.7152857143,"23","rare"
"174","sp006","PR1000",0,"PR",1000,"ep","ausente","coriacea",0.7152857143,"24","rare"
"175","sp006","GR1200",0,"GR",1200,"ep","ausente","coriacea",0.8581428571,"25","rare"
"176","sp006","MR1200",0,"MR",1200,"ep","ausente","coriacea",0.8581428571,"26","rare"
"177","sp006","PR1200",0,"PR",1200,"ep","ausente","coriacea",0.8581428571,"27","rare"
"178","sp006","GR1400",0,"GR",1400,"ep","ausente","coriacea",1.001,"28","rare"
"179","sp006","MR1400",0,"MR",1400,"ep","ausente","coriacea",1.001,"29","rare"
"180","sp006","PR1400",0,"PR",1400,"ep","ausente","coriacea",1.001,"30","rare"
"181","sp007","GR00",0,"GR",0,"ter","presente","coriacea",0.001,"1","rare"
"182","sp007","MR00",0,"MR",0,"ter","presente","coriacea",0.001,"2","rare"
"183","sp007","PR00",0,"PR",0,"ter","presente","coriacea",0.001,"3","rare"
"184","sp007","GR010",0,"GR",10,"ter","presente","coriacea",0.0081428571,"4","rare"
"185","sp007","MR010",0,"MR",10,"ter","presente","coriacea",0.0081428571,"5","rare"
"186","sp007","PR010",0,"PR",10,"ter","presente","coriacea",0.0081428571,"6","rare"
"187","sp007","GR50",0,"GR",50,"ter","presente","coriacea",0.0367142857,"7","rare"
"188","sp007","MR50",0,"MR",50,"ter","presente","coriacea",0.0367142857,"8","rare"
"189","sp007","PR50",0,"PR",50,"ter","presente","coriacea",0.0367142857,"9","rare"
"190","sp007","GR200",0,"GR",200,"ter","presente","coriacea",0.1438571429,"10","rare"
"191","sp007","MR200",0,"MR",200,"ter","presente","coriacea",0.1438571429,"11","rare"
"192","sp007","PR200",0,"PR",200,"ter","presente","coriacea",0.1438571429,"12","rare"
"193","sp007","GR400",0,"GR",400,"ter","presente","coriacea",0.2867142857,"13","rare"
"194","sp007","MR400",0,"MR",400,"ter","presente","coriacea",0.2867142857,"14","rare"
"195","sp007","PR400",0,"PR",400,"ter","presente","coriacea",0.2867142857,"15","rare"
"196","sp007","GR600",0,"GR",600,"ter","presente","coriacea",0.4295714286,"16","rare"
"197","sp007","MR600",0,"MR",600,"ter","presente","coriacea",0.4295714286,"17","rare"
"198","sp007","PR600",0,"PR",600,"ter","presente","coriacea",0.4295714286,"18","rare"
"199","sp007","GR800",0,"GR",800,"ter","presente","coriacea",0.5724285714,"19","rare"
"200","sp007","MR800",0,"MR",800,"ter","presente","coriacea",0.5724285714,"20","rare"
"201","sp007","PR800",0,"PR",800,"ter","presente","coriacea",0.5724285714,"21","rare"
"202","sp007","GR1000",0,"GR",1000,"ter","presente","coriacea",0.7152857143,"22","rare"
"203","sp007","MR1000",0,"MR",1000,"ter","presente","coriacea",0.7152857143,"23","rare"
"204","sp007","PR1000",0,"PR",1000,"ter","presente","coriacea",0.7152857143,"24","rare"
"205","sp007","GR1200",0,"GR",1200,"ter","presente","coriacea",0.8581428571,"25","rare"
"206","sp007","MR1200",0,"MR",1200,"ter","presente","coriacea",0.8581428571,"26","rare"
"207","sp007","PR1200",0,"PR",1200,"ter","presente","coriacea",0.8581428571,"27","rare"
"208","sp007","GR1400",0,"GR",1400,"ter","presente","coriacea",1.001,"28","rare"
"209","sp007","MR1400",2,"MR",1400,"ter","presente","coriacea",1.001,"29","rare"
"210","sp007","PR1400",0,"PR",1400,"ter","presente","coriacea",1.001,"30","rare"
"211","sp008","GR00",0,"GR",0,"ep","presente","coriacea",0.001,"1","rare"
"212","sp008","MR00",0,"MR",0,"ep","presente","coriacea",0.001,"2","rare"
"213","sp008","PR00",0,"PR",0,"ep","presente","coriacea",0.001,"3","rare"
"214","sp008","GR010",0,"GR",10,"ep","presente","coriacea",0.0081428571,"4","rare"
"215","sp008","MR010",0,"MR",10,"ep","presente","coriacea",0.0081428571,"5","rare"
"216","sp008","PR010",0,"PR",10,"ep","presente","coriacea",0.0081428571,"6","rare"
"217","sp008","GR50",0,"GR",50,"ep","presente","coriacea",0.0367142857,"7","rare"
"218","sp008","MR50",0,"MR",50,"ep","presente","coriacea",0.0367142857,"8","rare"
"219","sp008","PR50",0,"PR",50,"ep","presente","coriacea",0.0367142857,"9","rare"
"220","sp008","GR200",0,"GR",200,"ep","presente","coriacea",0.1438571429,"10","rare"
"221","sp008","MR200",0,"MR",200,"ep","presente","coriacea",0.1438571429,"11","rare"
"222","sp008","PR200",0,"PR",200,"ep","presente","coriacea",0.1438571429,"12","rare"
"223","sp008","GR400",0,"GR",400,"ep","presente","coriacea",0.2867142857,"13","rare"
"224","sp008","MR400",0,"MR",400,"ep","presente","coriacea",0.2867142857,"14","rare"
"225","sp008","PR400",0,"PR",400,"ep","presente","coriacea",0.2867142857,"15","rare"
"226","sp008","GR600",0,"GR",600,"ep","presente","coriacea",0.4295714286,"16","rare"
"227","sp008","MR600",0,"MR",600,"ep","presente","coriacea",0.4295714286,"17","rare"
"228","sp008","PR600",0,"PR",600,"ep","presente","coriacea",0.4295714286,"18","rare"
"229","sp008","GR800",3,"GR",800,"ep","presente","coriacea",0.5724285714,"19","rare"
"230","sp008","MR800",0,"MR",800,"ep","presente","coriacea",0.5724285714,"20","rare"
"231","sp008","PR800",0,"PR",800,"ep","presente","coriacea",0.5724285714,"21","rare"
"232","sp008","GR1000",0,"GR",1000,"ep","presente","coriacea",0.7152857143,"22","rare"
"233","sp008","MR1000",13,"MR",1000,"ep","presente","coriacea",0.7152857143,"23","rare"
"234","sp008","PR1000",0,"PR",1000,"ep","presente","coriacea",0.7152857143,"24","rare"
"235","sp008","GR1200",0,"GR",1200,"ep","presente","coriacea",0.8581428571,"25","rare"
"236","sp008","MR1200",0,"MR",1200,"ep","presente","coriacea",0.8581428571,"26","rare"
"237","sp008","PR1200",0,"PR",1200,"ep","presente","coriacea",0.8581428571,"27","rare"
"238","sp008","GR1400",0,"GR",1400,"ep","presente","coriacea",1.001,"28","rare"
"239","sp008","MR1400",0,"MR",1400,"ep","presente","coriacea",1.001,"29","rare"
"240","sp008","PR1400",0,"PR",1400,"ep","presente","coriacea",1.001,"30","rare"
"241","sp009","GR00",0,"GR",0,"ter","presente","coriacea",0.001,"1","rare"
"242","sp009","MR00",0,"MR",0,"ter","presente","coriacea",0.001,"2","rare"
"243","sp009","PR00",0,"PR",0,"ter","presente","coriacea",0.001,"3","rare"
"244","sp009","GR010",0,"GR",10,"ter","presente","coriacea",0.0081428571,"4","rare"
"245","sp009","MR010",0,"MR",10,"ter","presente","coriacea",0.0081428571,"5","rare"
"246","sp009","PR010",0,"PR",10,"ter","presente","coriacea",0.0081428571,"6","rare"
"247","sp009","GR50",0,"GR",50,"ter","presente","coriacea",0.0367142857,"7","rare"
"248","sp009","MR50",0,"MR",50,"ter","presente","coriacea",0.0367142857,"8","rare"
"249","sp009","PR50",0,"PR",50,"ter","presente","coriacea",0.0367142857,"9","rare"
"250","sp009","GR200",0,"GR",200,"ter","presente","coriacea",0.1438571429,"10","rare"
"251","sp009","MR200",0,"MR",200,"ter","presente","coriacea",0.1438571429,"11","rare"
"252","sp009","PR200",0,"PR",200,"ter","presente","coriacea",0.1438571429,"12","rare"
"253","sp009","GR400",0,"GR",400,"ter","presente","coriacea",0.2867142857,"13","rare"
"254","sp009","MR400",0,"MR",400,"ter","presente","coriacea",0.2867142857,"14","rare"
"255","sp009","PR400",0,"PR",400,"ter","presente","coriacea",0.2867142857,"15","rare"
"256","sp009","GR600",0,"GR",600,"ter","presente","coriacea",0.4295714286,"16","rare"
"257","sp009","MR600",0,"MR",600,"ter","presente","coriacea",0.4295714286,"17","rare"
"258","sp009","PR600",0,"PR",600,"ter","presente","coriacea",0.4295714286,"18","rare"
"259","sp009","GR800",0,"GR",800,"ter","presente","coriacea",0.5724285714,"19","rare"
"260","sp009","MR800",3,"MR",800,"ter","presente","coriacea",0.5724285714,"20","rare"
"261","sp009","PR800",0,"PR",800,"ter","presente","coriacea",0.5724285714,"21","rare"
"262","sp009","GR1000",0,"GR",1000,"ter","presente","coriacea",0.7152857143,"22","rare"
"263","sp009","MR1000",0,"MR",1000,"ter","presente","coriacea",0.7152857143,"23","rare"
"264","sp009","PR1000",0,"PR",1000,"ter","presente","coriacea",0.7152857143,"24","rare"
"265","sp009","GR1200",0,"GR",1200,"ter","presente","coriacea",0.8581428571,"25","rare"
"266","sp009","MR1200",0,"MR",1200,"ter","presente","coriacea",0.8581428571,"26","rare"
"267","sp009","PR1200",0,"PR",1200,"ter","presente","coriacea",0.8581428571,"27","rare"
"268","sp009","GR1400",0,"GR",1400,"ter","presente","coriacea",1.001,"28","rare"
"269","sp009","MR1400",0,"MR",1400,"ter","presente","coriacea",1.001,"29","rare"
"270","sp009","PR1400",0,"PR",1400,"ter","presente","coriacea",1.001,"30","rare"
"271","sp010","GR00",0,"GR",0,"ep","ausente","membranacea",0.001,"1","rare"
"272","sp010","MR00",0,"MR",0,"ep","ausente","membranacea",0.001,"2","rare"
"273","sp010","PR00",0,"PR",0,"ep","ausente","membranacea",0.001,"3","rare"
"274","sp010","GR010",0,"GR",10,"ep","ausente","membranacea",0.0081428571,"4","rare"
"275","sp010","MR010",0,"MR",10,"ep","ausente","membranacea",0.0081428571,"5","rare"
"276","sp010","PR010",0,"PR",10,"ep","ausente","membranacea",0.0081428571,"6","rare"
"277","sp010","GR50",0,"GR",50,"ep","ausente","membranacea",0.0367142857,"7","rare"
"278","sp010","MR50",0,"MR",50,"ep","ausente","membranacea",0.0367142857,"8","rare"
"279","sp010","PR50",0,"PR",50,"ep","ausente","membranacea",0.0367142857,"9","rare"
"280","sp010","GR200",0,"GR",200,"ep","ausente","membranacea",0.1438571429,"10","rare"
"281","sp010","MR200",0,"MR",200,"ep","ausente","membranacea",0.1438571429,"11","rare"
"282","sp010","PR200",0,"PR",200,"ep","ausente","membranacea",0.1438571429,"12","rare"
"283","sp010","GR400",1,"GR",400,"ep","ausente","membranacea",0.2867142857,"13","rare"
"284","sp010","MR400",0,"MR",400,"ep","ausente","membranacea",0.2867142857,"14","rare"
"285","sp010","PR400",0,"PR",400,"ep","ausente","membranacea",0.2867142857,"15","rare"
"286","sp010","GR600",0,"GR",600,"ep","ausente","membranacea",0.4295714286,"16","rare"
"287","sp010","MR600",0,"MR",600,"ep","ausente","membranacea",0.4295714286,"17","rare"
"288","sp010","PR600",0,"PR",600,"ep","ausente","membranacea",0.4295714286,"18","rare"
"289","sp010","GR800",19,"GR",800,"ep","ausente","membranacea",0.5724285714,"19","rare"
"290","sp010","MR800",0,"MR",800,"ep","ausente","membranacea",0.5724285714,"20","rare"
"291","sp010","PR800",0,"PR",800,"ep","ausente","membranacea",0.5724285714,"21","rare"
"292","sp010","GR1000",0,"GR",1000,"ep","ausente","membranacea",0.7152857143,"22","rare"
"293","sp010","MR1000",3,"MR",1000,"ep","ausente","membranacea",0.7152857143,"23","rare"
"294","sp010","PR1000",0,"PR",1000,"ep","ausente","membranacea",0.7152857143,"24","rare"
"295","sp010","GR1200",0,"GR",1200,"ep","ausente","membranacea",0.8581428571,"25","rare"
"296","sp010","MR1200",0,"MR",1200,"ep","ausente","membranacea",0.8581428571,"26","rare"
"297","sp010","PR1200",0,"PR",1200,"ep","ausente","membranacea",0.8581428571,"27","rare"
"298","sp010","GR1400",0,"GR",1400,"ep","ausente","membranacea",1.001,"28","rare"
"299","sp010","MR1400",0,"MR",1400,"ep","ausente","membranacea",1.001,"29","rare"
"300","sp010","PR1400",0,"PR",1400,"ep","ausente","membranacea",1.001,"30","rare"
"301","sp011","GR00",0,"GR",0,"ep","ausente","coriacea",0.001,"1","rare"
"302","sp011","MR00",0,"MR",0,"ep","ausente","coriacea",0.001,"2","rare"
"303","sp011","PR00",0,"PR",0,"ep","ausente","coriacea",0.001,"3","rare"
"304","sp011","GR010",0,"GR",10,"ep","ausente","coriacea",0.0081428571,"4","rare"
"305","sp011","MR010",0,"MR",10,"ep","ausente","coriacea",0.0081428571,"5","rare"
"306","sp011","PR010",0,"PR",10,"ep","ausente","coriacea",0.0081428571,"6","rare"
"307","sp011","GR50",0,"GR",50,"ep","ausente","coriacea",0.0367142857,"7","rare"
